DATE,STATION,SO2,NOX,NO2,CO,RSP,O3,FSP
31-12-2014,CENTRAL,18,534,202,120,70,10,45
1/1/2015,CENTRAL,16,N.A.,N.A.,79,71,40,48
2/1/2015,CENTRAL,13,226,138,92,95,54,55
3/1/2015,CENTRAL,9,249,147,68,50,40,26
4/1/2015,CENTRAL,9,N.A.,N.A.,71,49,39,30
5/1/2015,CENTRAL,7,N.A.,N.A.,84,46,35,29
6/1/2015,CENTRAL,15,537,155,108,57,7,37
7/1/2015,CENTRAL,13,417,143,136,60,7,44
8/1/2015,CENTRAL,10,249,131,144,51,22,39
9/1/2015,CENTRAL,12,223,131,108,75,37,50
10/1/2015,CENTRAL,12,175,120,81,73,39,48
11/1/2015,CENTRAL,N.A.,127,92,71,77,47,52
12/1/2015,CENTRAL,9,276,111,81,55,21,39
13-01-2015,CENTRAL,6,355,119,83,22,11,16
14-01-2015,CENTRAL,9,393,144,69,38,9,23
15-01-2015,CENTRAL,8,354,139,80,45,8,32
16-01-2015,CENTRAL,13,423,165,87,69,17,44
17-01-2015,CENTRAL,8,196,108,66,62,36,41
18-01-2015,CENTRAL,14,230,122,79,93,40,64
19-01-2015,CENTRAL,14,247,135,73,77,33,52
20-01-2015,CENTRAL,9,212,122,75,78,43,42
21-01-2015,CENTRAL,37,722,253,145,161,11,106
22-01-2015,CENTRAL,11,306,145,81,59,23,40
23-01-2015,CENTRAL,9,218,132,77,66,36,39
24-01-2015,CENTRAL,8,152,101,85,71,49,43
25-01-2015,CENTRAL,8,107,77,77,61,53,35
26-01-2015,CENTRAL,7,192,101,92,49,24,35
27-01-2015,CENTRAL,4,158,93,93,48,39,38
28-01-2015,CENTRAL,2,132,73,87,31,42,21
29-01-2015,CENTRAL,5,216,101,90,42,23,27
30-01-2015,CENTRAL,12,327,135,110,71,18,53
31-01-2015,CENTRAL,7,187,84,97,47,21,34
1/2/2015,CENTRAL,6,106,65,100,63,41,46
2/2/2015,CENTRAL,6,178,97,88,54,35,39
3/2/2015,CENTRAL,7,218,103,89,50,23,35
4/2/2015,CENTRAL,9,324,121,119,76,17,54
5/2/2015,CENTRAL,12,361,129,120,54,6,38
6/2/2015,CENTRAL,14,287,125,121,90,N.A.,63
7/2/2015,CENTRAL,13,258,128,111,97,32,68
8/2/2015,CENTRAL,17,196,116,88,85,41,64
9/2/2015,CENTRAL,11,162,104,86,93,59,59
10/2/2015,CENTRAL,9,199,117,80,71,42,43
11/2/2015,CENTRAL,20,372,178,109,117,18,81
12/2/2015,CENTRAL,18,338,170,109,118,20,94
13-02-2015,CENTRAL,4,243,147,67,68,30,32
14-02-2015,CENTRAL,3,159,111,59,67,53,31
15-02-2015,CENTRAL,12,350,128,95,95,35,54
16-02-2015,CENTRAL,39,974,205,167,149,2,111
17-02-2015,CENTRAL,20,381,123,N.A.,85,15,66
18-02-2015,CENTRAL,7,120,81,17,85,63,51
19-02-2015,CENTRAL,5,70,52,32,82,76,43
20-02-2015,CENTRAL,3,86,59,34,50,65,24
21-02-2015,CENTRAL,10,146,81,44,55,25,27
22-02-2015,CENTRAL,5,170,83,52,32,9,22
23-02-2015,CENTRAL,3,150,73,67,24,16,17
24-02-2015,CENTRAL,3,161,77,80,48,18,34
25-02-2015,CENTRAL,5,180,84,67,41,12,26
26-02-2015,CENTRAL,7,238,91,73,28,7,18
27-02-2015,CENTRAL,5,173,88,54,27,17,14
28-02-2015,CENTRAL,4,156,78,53,26,31,14
1/3/2015,CENTRAL,12,297,109,77,30,7,19
2/3/2015,CENTRAL,6,160,86,58,41,28,20
3/3/2015,CENTRAL,8,232,106,77,80,22,48
4/3/2015,CENTRAL,9,189,81,71,31,15,22
5/3/2015,CENTRAL,5,150,77,50,25,24,18
6/3/2015,CENTRAL,4,169,77,56,41,15,31
7/3/2015,CENTRAL,5,154,77,53,42,16,31
8/3/2015,CENTRAL,4,102,68,34,26,37,17
9/3/2015,CENTRAL,13,372,134,81,47,7,35
10/3/2015,CENTRAL,8,135,84,50,52,55,26
11/3/2015,CENTRAL,9,185,91,60,65,27,44
12/3/2015,CENTRAL,11,299,97,78,19,4,12
13-03-2015,CENTRAL,10,185,102,63,32,26,18
14-03-2015,CENTRAL,9,178,106,66,49,28,27
15-03-2015,CENTRAL,8,148,89,59,52,17,34
16-03-2015,CENTRAL,14,257,96,71,47,6,34
17-03-2015,CENTRAL,8,230,92,67,43,5,29
18-03-2015,CENTRAL,8,242,89,69,33,3,22
19-03-2015,CENTRAL,8,261,87,68,36,3,24
20-03-2015,CENTRAL,10,339,107,77,43,1,28
21-03-2015,CENTRAL,10,317,120,76,61,5,44
22-03-2015,CENTRAL,4,99,72,61,44,56,25
23-03-2015,CENTRAL,9,163,104,62,75,58,37
24-03-2015,CENTRAL,6,133,82,59,63,48,38
25-03-2015,CENTRAL,7,154,85,49,N.A.,33,N.A.
26-03-2015,CENTRAL,6,234,106,68,57,20,38
27-03-2015,CENTRAL,12,497,152,95,56,4,40
28-03-2015,CENTRAL,10,271,113,78,44,19,27
29-03-2015,CENTRAL,5,158,106,61,43,31,29
30-03-2015,CENTRAL,7,229,121,70,57,21,39
31-03-2015,CENTRAL,7,254,96,66,37,5,28
1/4/2015,CENTRAL,5,213,75,59,27,5,18
2/4/2015,CENTRAL,5,217,79,60,24,6,15
3/4/2015,CENTRAL,6,165,68,47,21,8,12
4/4/2015,CENTRAL,4,157,66,43,19,10,11
5/4/2015,CENTRAL,5,136,68,40,25,14,18
6/4/2015,CENTRAL,11,212,70,43,22,3,11
7/4/2015,CENTRAL,5,95,60,41,24,30,13
8/4/2015,CENTRAL,8,285,97,86,23,9,12
9/4/2015,CENTRAL,5,209,85,77,33,8,22
10/4/2015,CENTRAL,14,372,111,84,24,2,14
11/4/2015,CENTRAL,5,231,86,75,N.A.,6,N.A.
12/4/2015,CENTRAL,10,293,130,91,35,10,24
13-04-2015,CENTRAL,20,426,212,99,87,14,56
14-04-2015,CENTRAL,14,239,146,54,54,34,21
15-04-2015,CENTRAL,15,302,175,59,46,30,19
16-04-2015,CENTRAL,15,305,169,83,42,18,22
17-04-2015,CENTRAL,7,231,124,65,30,20,15
18-04-2015,CENTRAL,5,216,81,52,32,8,17
19-04-2015,CENTRAL,6,95,48,36,25,17,12
20-04-2015,CENTRAL,8,239,90,62,39,8,20
21-04-2015,CENTRAL,9,263,120,100,29,10,15
22-04-2015,CENTRAL,6,159,95,66,39,42,20
23-04-2015,CENTRAL,7,172,108,56,44,54,23
24-04-2015,CENTRAL,13,260,154,66,67,31,38
25-04-2015,CENTRAL,7,146,102,47,47,54,25
26-04-2015,CENTRAL,6,94,71,31,41,74,18
27-04-2015,CENTRAL,8,217,114,52,44,34,23
28-04-2015,CENTRAL,15,276,95,51,36,7,20
29-04-2015,CENTRAL,11,270,94,55,36,4,21
30-04-2015,CENTRAL,14,302,101,54,35,3,20
1/5/2015,CENTRAL,5,138,61,29,21,11,11
2/5/2015,CENTRAL,6,149,57,32,18,8,8
3/5/2015,CENTRAL,7,112,50,25,18,13,8
4/5/2015,CENTRAL,19,155,62,32,20,11,10
5/5/2015,CENTRAL,4,148,69,37,28,20,14
6/5/2015,CENTRAL,8,232,84,57,31,9,15
7/5/2015,CENTRAL,10,189,67,54,17,5,8
8/5/2015,CENTRAL,11,219,69,56,20,3,10
9/5/2015,CENTRAL,9,176,74,56,17,7,8
10/5/2015,CENTRAL,9,160,77,52,21,7,10
11/5/2015,CENTRAL,7,216,89,60,22,10,12
12/5/2015,CENTRAL,11,263,127,67,25,13,13
13-05-2015,CENTRAL,5,172,99,68,36,36,18
14-05-2015,CENTRAL,5,205,73,50,19,5,11
15-05-2015,CENTRAL,3,186,66,48,22,8,14
16-05-2015,CENTRAL,6,327,101,72,30,N.A.,17
17-05-2015,CENTRAL,5,217,91,56,18,N.A.,9
18-05-2015,CENTRAL,3,125,56,42,19,13,9
19-05-2015,CENTRAL,2,146,54,50,22,16,10
20-05-2015,CENTRAL,4,225,83,64,27,N.A.,14
21-05-2015,CENTRAL,4,164,92,59,21,34,11
22-05-2015,CENTRAL,4,151,91,64,20,35,12
23-05-2015,CENTRAL,6,358,116,93,25,N.A.,16
24-05-2015,CENTRAL,16,361,114,87,36,N.A.,22
25-05-2015,CENTRAL,12,256,85,71,31,11,18
26-05-2015,CENTRAL,6,267,93,71,27,8,14
27-05-2015,CENTRAL,5,125,53,47,24,14,9
28-05-2015,CENTRAL,4,126,57,40,26,22,10
29-05-2015,CENTRAL,5,122,61,42,27,24,10
30-05-2015,CENTRAL,5,223,88,59,31,15,13
31-05-2015,CENTRAL,7,167,69,51,24,13,10
1/6/2015,CENTRAL,6,194,67,51,24,15,11
2/6/2015,CENTRAL,6,181,62,50,18,8,7
3/6/2015,CENTRAL,7,149,54,46,16,11,7
4/6/2015,CENTRAL,8,181,62,47,17,10,8
5/6/2015,CENTRAL,7,239,78,54,18,7,9
6/6/2015,CENTRAL,20,229,69,51,22,8,12
7/6/2015,CENTRAL,7,137,56,44,15,12,8
8/6/2015,CENTRAL,5,121,49,42,15,14,7
9/6/2015,CENTRAL,7,149,55,44,18,12,8
10/6/2015,CENTRAL,7,173,63,52,23,13,11
11/6/2015,CENTRAL,9,177,62,47,21,14,10
12/6/2015,CENTRAL,9,272,83,53,24,4,15
13-06-2015,CENTRAL,4,127,45,40,15,11,8
14-06-2015,CENTRAL,6,149,56,44,16,10,9
15-06-2015,CENTRAL,6,225,80,52,19,9,12
16-06-2015,CENTRAL,19,242,73,49,20,7,12
17-06-2015,CENTRAL,8,224,73,50,19,9,11
18-06-2015,CENTRAL,7,180,64,48,15,9,8
19-06-2015,CENTRAL,19,223,69,49,18,7,9
20-06-2015,CENTRAL,10,133,58,38,15,13,8
21-06-2015,CENTRAL,6,100,51,37,15,14,6
22-06-2015,CENTRAL,6,201,75,53,17,10,8
23-06-2015,CENTRAL,6,224,90,56,18,11,8
24-06-2015,CENTRAL,8,240,85,59,22,6,9
25-06-2015,CENTRAL,8,218,80,57,28,8,12
26-06-2015,CENTRAL,6,208,78,55,23,10,9
27-06-2015,CENTRAL,7,144,60,49,23,16,9
28-06-2015,CENTRAL,7,110,49,41,20,16,8
29-06-2015,CENTRAL,6,154,62,45,20,18,8
30-06-2015,CENTRAL,6,138,62,47,24,22,11
1/7/2015,CENTRAL,5,87,45,40,22,34,9
2/7/2015,CENTRAL,5,175,76,52,27,21,12
3/7/2015,CENTRAL,5,163,72,53,28,23,12
4/7/2015,CENTRAL,7,186,81,60,26,13,12
5/7/2015,CENTRAL,6,149,71,48,30,16,15
6/7/2015,CENTRAL,13,340,156,81,49,16,31
7/7/2015,CENTRAL,8,258,127,66,33,19,20
8/7/2015,CENTRAL,8,287,139,68,41,19,25
9/7/2015,CENTRAL,7,266,112,72,36,12,22
10/7/2015,CENTRAL,4,163,63,54,19,16,9
11/7/2015,CENTRAL,20,306,165,91,63,32,39
12/7/2015,CENTRAL,13,194,140,82,71,46,52
13-07-2015,CENTRAL,9,270,113,80,37,10,23
14-07-2015,CENTRAL,11,219,92,64,22,10,13
15-07-2015,CENTRAL,6,232,95,70,25,11,14
16-07-2015,CENTRAL,8,258,110,72,29,11,17
17-07-2015,CENTRAL,9,322,122,78,27,6,16
18-07-2015,CENTRAL,8,165,76,57,26,16,15
19-07-2015,CENTRAL,3,84,54,43,27,43,16
20-07-2015,CENTRAL,3,179,76,57,15,16,9
21-07-2015,CENTRAL,2,152,65,52,11,27,4
22-07-2015,CENTRAL,4,247,83,73,N.A.,9,N.A.
23-07-2015,CENTRAL,4,189,66,60,21,13,9
24-07-2015,CENTRAL,2,141,56,51,24,17,9
25-07-2015,CENTRAL,4,169,67,53,24,15,10
26-07-2015,CENTRAL,3,140,62,48,22,16,10
27-07-2015,CENTRAL,5,181,73,56,26,14,13
28-07-2015,CENTRAL,6,188,68,51,19,12,10
29-07-2015,CENTRAL,6,182,66,54,16,7,9
30-07-2015,CENTRAL,6,181,62,50,12,7,7
31-07-2015,CENTRAL,7,219,72,51,13,8,8
1/8/2015,CENTRAL,6,196,64,51,13,6,7
2/8/2015,CENTRAL,5,153,57,40,13,5,5
3/8/2015,CENTRAL,7,234,78,54,17,4,10
4/8/2015,CENTRAL,14,325,98,67,25,3,17
5/8/2015,CENTRAL,16,313,97,70,25,3,17
6/8/2015,CENTRAL,18,327,98,68,29,3,19
7/8/2015,CENTRAL,23,435,194,102,70,31,51
8/8/2015,CENTRAL,17,347,173,98,80,22,54
9/8/2015,CENTRAL,13,168,98,73,57,38,39
10/8/2015,CENTRAL,7,235,96,70,24,18,18
11/8/2015,CENTRAL,6,203,75,62,17,11,13
12/8/2015,CENTRAL,23,290,74,62,21,7,15
13-08-2015,CENTRAL,7,210,72,59,13,7,9
14-08-2015,CENTRAL,10,344,101,80,20,4,14
15-08-2015,CENTRAL,15,294,83,71,21,4,13
16-08-2015,CENTRAL,5,152,60,54,19,8,11
17-08-2015,CENTRAL,6,180,68,55,20,10,12
18-08-2015,CENTRAL,6,149,56,51,16,12,10
19-08-2015,CENTRAL,11,171,66,59,19,10,12
20-08-2015,CENTRAL,12,365,132,88,41,3,28
21-08-2015,CENTRAL,14,363,169,108,66,9,48
22-08-2015,CENTRAL,12,301,147,112,56,19,40
23-08-2015,CENTRAL,14,277,143,103,60,36,43
24-08-2015,CENTRAL,18,434,220,118,80,15,58
25-08-2015,CENTRAL,18,344,176,102,72,13,51
26-08-2015,CENTRAL,7,187,108,82,42,23,31
27-08-2015,CENTRAL,9,219,97,78,25,12,17
28-08-2015,CENTRAL,12,263,102,74,23,8,15
29-08-2015,CENTRAL,14,310,92,78,23,3,14
30-08-2015,CENTRAL,10,262,77,73,16,3,11
31-08-2015,CENTRAL,11,303,90,81,18,3,12
1/9/2015,CENTRAL,6,192,75,71,14,5,9
2/9/2015,CENTRAL,6,196,73,69,11,3,7
3/9/2015,CENTRAL,5,99,44,54,13,6,8
4/9/2015,CENTRAL,7,208,67,69,13,5,9
5/9/2015,CENTRAL,12,251,73,72,20,5,14
6/9/2015,CENTRAL,5,119,55,68,14,16,11
7/9/2015,CENTRAL,7,246,98,90,26,10,20
8/9/2015,CENTRAL,5,138,94,85,30,52,22
9/9/2015,CENTRAL,4,124,80,61,21,50,13
10/9/2015,CENTRAL,4,127,84,62,22,50,14
11/9/2015,CENTRAL,4,156,100,66,28,44,20
12/9/2015,CENTRAL,6,130,94,64,35,59,26
13-09-2015,CENTRAL,5,74,59,57,36,91,27
14-09-2015,CENTRAL,4,117,78,68,30,66,22
15-09-2015,CENTRAL,4,113,70,61,24,50,18
16-09-2015,CENTRAL,4,119,68,64,23,32,18
17-09-2015,CENTRAL,4,125,78,64,23,40,18
18-09-2015,CENTRAL,5,183,114,77,35,44,28
19-09-2015,CENTRAL,12,172,102,77,41,30,31
20-09-2015,CENTRAL,7,90,66,69,34,46,28
21-09-2015,CENTRAL,8,247,110,84,36,19,29
22-09-2015,CENTRAL,5,208,88,77,21,8,16
23-09-2015,CENTRAL,6,201,76,71,17,6,11
24-09-2015,CENTRAL,10,234,77,79,19,7,14
25-09-2015,CENTRAL,9,251,90,83,22,6,15
26-09-2015,CENTRAL,10,239,112,93,34,13,25
27-09-2015,CENTRAL,7,111,78,79,33,36,24
28-09-2015,CENTRAL,8,225,138,82,45,29,33
29-09-2015,CENTRAL,18,318,180,105,59,32,43
30-09-2015,CENTRAL,9,157,102,88,46,52,36
1/10/2015,CENTRAL,9,162,94,85,40,23,32
2/10/2015,CENTRAL,5,166,86,80,30,25,22
3/10/2015,CENTRAL,3,79,47,66,25,38,17
4/10/2015,CENTRAL,2,70,37,56,13,27,7
5/10/2015,CENTRAL,3,143,54,63,12,9,8
6/10/2015,CENTRAL,4,180,75,75,16,9,11
7/10/2015,CENTRAL,7,241,74,88,13,4,9
8/10/2015,CENTRAL,11,316,143,110,30,16,23
9/10/2015,CENTRAL,N.A.,239,123,103,26,14,22
10/10/2015,CENTRAL,N.A.,189,90,80,24,15,20
11/10/2015,CENTRAL,N.A.,203,100,59,18,20,14
12/10/2015,CENTRAL,6,180,102,61,27,27,21
13-10-2015,CENTRAL,9,138,106,61,52,79,39
14-10-2015,CENTRAL,9,145,113,69,64,92,51
15-10-2015,CENTRAL,8,187,134,76,57,60,47
16-10-2015,CENTRAL,16,277,182,85,69,28,59
17-10-2015,CENTRAL,9,202,140,72,50,41,42
18-10-2015,CENTRAL,11,140,111,62,46,62,37
19-10-2015,CENTRAL,14,303,170,73,55,25,47
20-10-2015,CENTRAL,13,311,160,75,47,18,41
21-10-2015,CENTRAL,10,157,97,54,26,27,25
22-10-2015,CENTRAL,13,227,117,58,25,25,21
23-10-2015,CENTRAL,15,220,131,63,41,28,31
24-10-2015,CENTRAL,7,138,91,56,29,40,24
25-10-2015,CENTRAL,5,72,51,38,19,53,17
26-10-2015,CENTRAL,5,122,75,49,23,39,20
27-10-2015,CENTRAL,17,287,117,69,31,16,26
28-10-2015,CENTRAL,13,222,99,65,35,15,31
29-10-2015,CENTRAL,5,123,79,61,30,41,26
30-10-2015,CENTRAL,6,176,94,66,26,21,22
31-10-2015,CENTRAL,4,93,64,49,20,49,17
1/11/2015,CENTRAL,9,213,93,77,21,13,18
2/11/2015,CENTRAL,8,211,100,65,20,13,15
3/11/2015,CENTRAL,8,125,80,63,32,43,27
4/11/2015,CENTRAL,8,134,87,64,37,52,32
5/11/2015,CENTRAL,7,117,73,53,26,40,19
6/11/2015,CENTRAL,5,114,63,44,18,26,11
7/11/2015,CENTRAL,6,102,57,42,18,20,9
8/11/2015,CENTRAL,5,76,45,38,17,20,8
9/11/2015,CENTRAL,7,184,70,54,19,9,9
10/11/2015,CENTRAL,4,102,65,80,27,44,15
11/11/2015,CENTRAL,5,98,70,64,37,55,24
12/11/2015,CENTRAL,5,108,67,51,28,39,15
13-11-2015,CENTRAL,7,201,85,68,24,22,14
14-11-2015,CENTRAL,11,238,96,77,30,17,19
15-11-2015,CENTRAL,5,66,48,44,20,49,11
16-11-2015,CENTRAL,6,152,76,58,24,28,11
17-11-2015,CENTRAL,7,181,76,61,18,7,10
18-11-2015,CENTRAL,16,337,89,74,26,4,15
19-11-2015,CENTRAL,11,186,69,54,18,15,12
20-11-2015,CENTRAL,5,112,68,54,35,47,23
21-11-2015,CENTRAL,7,79,56,50,31,60,19
22-11-2015,CENTRAL,7,68,50,47,26,60,17
23-11-2015,CENTRAL,8,171,92,64,29,37,19
24-11-2015,CENTRAL,6,110,70,48,21,47,12
25-11-2015,CENTRAL,9,236,104,69,35,25,21
26-11-2015,CENTRAL,10,278,108,62,25,12,13
27-11-2015,CENTRAL,7,138,77,36,27,35,15
28-11-2015,CENTRAL,7,90,63,43,39,55,24
29-11-2015,CENTRAL,12,168,109,67,71,40,50
30-11-2015,CENTRAL,12,220,114,83,85,18,65
1/12/2015,CENTRAL,6,117,72,53,37,43,30
2/12/2015,CENTRAL,8,183,93,62,40,24,26
3/12/2015,CENTRAL,8,187,67,73,31,10,18
4/12/2015,CENTRAL,7,135,56,61,27,17,14
5/12/2015,CENTRAL,8,146,58,59,40,20,20
6/12/2015,CENTRAL,8,199,72,57,17,5,8
7/12/2015,CENTRAL,10,269,86,63,27,6,16
8/12/2015,CENTRAL,8,194,71,59,25,13,16
9/12/2015,CENTRAL,7,220,69,61,18,14,12
10/12/2015,CENTRAL,12,296,93,79,34,4,24
11/12/2015,CENTRAL,9,220,80,60,19,10,11
12/12/2015,CENTRAL,6,88,59,54,34,36,20
13-12-2015,CENTRAL,5,65,51,51,39,47,25
14-12-2015,CENTRAL,10,274,93,88,40,20,26
15-12-2015,CENTRAL,9,256,91,82,35,6,23
16-12-2015,CENTRAL,16,255,108,68,64,19,45
17-12-2015,CENTRAL,14,264,109,37,41,20,20
18-12-2015,CENTRAL,13,241,109,49,47,16,28
19-12-2015,CENTRAL,11,221,107,54,55,18,34
20-12-2015,CENTRAL,8,137,82,53,40,17,28
21-12-2015,CENTRAL,5,130,70,46,17,21,13
22-12-2015,CENTRAL,7,126,62,58,31,21,21
23-12-2015,CENTRAL,8,171,82,76,59,12,43
24-12-2015,CENTRAL,12,261,86,73,46,6,32
25-12-2015,CENTRAL,10,226,78,105,31,5,24
26-12-2015,CENTRAL,12,192,75,101,N.A.,10,N.A.
27-12-2015,CENTRAL,8,168,64,108,80,8,N.A.
28-12-2015,CENTRAL,8,187,68,92,N.A.,9,N.A.
29-12-2015,CENTRAL,7,123,75,70,47,33,33
30-12-2015,CENTRAL,8,194,82,85,57,14,45
31-12-2015,CENTRAL,8,181,81,77,59,18,47
1/1/2016,CENTRAL,13,132,86,67,80,48,51
2/1/2016,CENTRAL,14,223,107,89,89,19,63
3/1/2016,CENTRAL,5,109,65,72,43,21,38
4/1/2016,CENTRAL,6,136,62,70,17,17,13
5/1/2016,CENTRAL,10,268,75,86,30,9,24
6/1/2016,CENTRAL,10,259,91,75,26,6,19
7/1/2016,CENTRAL,6,151,78,82,27,22,20
8/1/2016,CENTRAL,9,213,104,84,45,18,33
9/1/2016,CENTRAL,6,85,60,71,44,47,29
10/1/2016,CENTRAL,7,70,53,72,55,52,37
11/1/2016,CENTRAL,8,244,91,83,18,16,14
12/1/2016,CENTRAL,8,201,72,89,21,8,16
13-01-2016,CENTRAL,7,165,79,84,29,20,23
14-01-2016,CENTRAL,7,127,73,75,40,30,30
15-01-2016,CENTRAL,6,148,66,76,25,27,24
16-01-2016,CENTRAL,5,96,55,71,35,27,26
17-01-2016,CENTRAL,9,198,76,95,31,15,25
18-01-2016,CENTRAL,8,188,83,91,28,18,20
19-01-2016,CENTRAL,8,140,69,81,47,33,33
20-01-2016,CENTRAL,5,83,51,72,52,45,40
21-01-2016,CENTRAL,6,179,61,83,24,16,19
22-01-2016,CENTRAL,7,205,57,90,12,7,10
23-01-2016,CENTRAL,8,191,72,64,22,12,16
24-01-2016,CENTRAL,8,154,68,37,40,29,26
25-01-2016,CENTRAL,12,266,98,42,48,23,21
26-01-2016,CENTRAL,12,291,106,60,51,9,26
27-01-2016,CENTRAL,7,231,86,66,25,12,19
28-01-2016,CENTRAL,6,220,71,71,17,19,12
29-01-2016,CENTRAL,5,163,66,61,9,14,7
30-01-2016,CENTRAL,8,173,69,69,24,18,17
31-01-2016,CENTRAL,4,54,37,54,27,49,16
1/2/2016,CENTRAL,9,279,72,93,14,7,10
2/2/2016,CENTRAL,8,245,72,96,21,6,14
3/2/2016,CENTRAL,7,180,74,91,30,9,25
4/2/2016,CENTRAL,16,289,100,114,66,10,50
5/2/2016,CENTRAL,10,261,98,97,47,10,36
6/2/2016,CENTRAL,11,169,92,60,52,42,35
7/2/2016,CENTRAL,11,206,95,52,33,33,20
8/2/2016,CENTRAL,8,152,84,54,33,29,21
9/2/2016,CENTRAL,6,104,71,47,41,50,24
10/2/2016,CENTRAL,5,71,51,46,29,61,16
11/2/2016,CENTRAL,6,157,83,78,85,21,33
12/2/2016,CENTRAL,6,170,71,78,34,14,28
13-02-2016,CENTRAL,6,117,46,65,18,15,13
14-02-2016,CENTRAL,12,259,85,103,30,6,23
15-02-2016,CENTRAL,9,247,83,85,24,14,18
16-02-2016,CENTRAL,10,270,88,77,40,9,30
17-02-2016,CENTRAL,7,203,79,73,45,14,31
18-02-2016,CENTRAL,6,187,78,78,25,15,22
19-02-2016,CENTRAL,7,229,86,87,32,22,24
20-02-2016,CENTRAL,10,228,101,86,43,20,33
21-02-2016,CENTRAL,7,63,47,66,99,68,45
22-02-2016,CENTRAL,8,200,84,88,108,28,43
23-02-2016,CENTRAL,11,345,83,120,44,3,29
24-02-2016,CENTRAL,8,290,80,94,16,6,10
25-02-2016,CENTRAL,5,191,69,85,26,9,18
26-02-2016,CENTRAL,10,282,83,97,63,9,39
27-02-2016,CENTRAL,14,281,94,111,66,5,48
28-02-2016,CENTRAL,11,243,102,97,36,14,25
29-02-2016,CENTRAL,11,284,108,94,48,25,29
1/3/2016,CENTRAL,6,103,72,82,89,68,53
2/3/2016,CENTRAL,6,126,79,76,56,59,34
3/3/2016,CENTRAL,7,196,105,84,40,18,23
4/3/2016,CENTRAL,8,205,101,86,36,12,22
5/3/2016,CENTRAL,13,278,92,94,36,15,22
6/3/2016,CENTRAL,30,508,113,114,42,4,29
7/3/2016,CENTRAL,17,272,89,91,35,10,28
8/3/2016,CENTRAL,6,177,74,87,26,18,22
9/3/2016,CENTRAL,7,202,67,88,22,9,20
10/3/2016,CENTRAL,7,246,68,84,N.A.,19,N.A.
11/3/2016,CENTRAL,7,240,77,72,22,8,15
12/3/2016,CENTRAL,5,92,51,63,37,25,27
13-03-2016,CENTRAL,5,151,60,91,23,19,19
14-03-2016,CENTRAL,9,257,77,85,25,6,16
15-03-2016,CENTRAL,6,105,66,64,48,48,29
16-03-2016,CENTRAL,3,113,64,71,38,38,29
17-03-2016,CENTRAL,4,140,68,81,19,21,15
18-03-2016,CENTRAL,8,279,90,103,49,9,37
19-03-2016,CENTRAL,11,333,79,112,37,4,29
20-03-2016,CENTRAL,4,73,52,73,43,58,29
21-03-2016,CENTRAL,4,114,70,75,27,47,19
22-03-2016,CENTRAL,4,122,70,74,23,40,16
23-03-2016,CENTRAL,8,309,90,106,30,20,22
24-03-2016,CENTRAL,5,183,74,77,9,22,6
25-03-2016,CENTRAL,9,218,98,79,40,15,28
26-03-2016,CENTRAL,10,172,92,74,42,31,27
27-03-2016,CENTRAL,12,174,110,73,39,37,26
28-03-2016,CENTRAL,8,85,69,63,50,90,33
29-03-2016,CENTRAL,7,164,106,73,44,48,25
30-03-2016,CENTRAL,8,210,118,99,75,36,39
31-03-2016,CENTRAL,33,591,160,131,96,4,66
1/4/2016,CENTRAL,26,459,121,116,61,6,47
2/4/2016,CENTRAL,6,147,82,94,55,20,40
3/4/2016,CENTRAL,11,179,78,85,41,14,29
4/4/2016,CENTRAL,8,174,65,76,17,12,13
5/4/2016,CENTRAL,9,204,77,88,17,5,12
6/4/2016,CENTRAL,7,163,62,68,18,8,17
7/4/2016,CENTRAL,7,188,65,63,30,6,23
8/4/2016,CENTRAL,8,184,58,61,30,9,21
9/4/2016,CENTRAL,7,160,53,59,21,11,17
10/4/2016,CENTRAL,7,138,71,58,15,19,12
11/4/2016,CENTRAL,4,98,59,52,9,41,8
12/4/2016,CENTRAL,5,122,66,52,13,35,10
13-04-2016,CENTRAL,7,262,100,94,22,10,15
14-04-2016,CENTRAL,8,262,79,93,33,9,21
15-04-2016,CENTRAL,4,124,74,68,30,29,18
16-04-2016,CENTRAL,7,153,50,69,53,19,26
17-04-2016,CENTRAL,7,130,41,55,22,5,16
18-04-2016,CENTRAL,7,207,89,87,18,19,11
19-04-2016,CENTRAL,4,83,59,59,29,65,16
20-04-2016,CENTRAL,5,125,77,60,45,47,23
21-04-2016,CENTRAL,17,361,103,84,47,9,34
22-04-2016,CENTRAL,14,325,102,82,35,5,24
23-04-2016,CENTRAL,11,227,76,71,24,10,14
24-04-2016,CENTRAL,12,294,98,79,25,8,15
25-04-2016,CENTRAL,13,277,76,80,25,8,16
26-04-2016,CENTRAL,5,98,38,52,15,18,9
27-04-2016,CENTRAL,13,261,88,81,36,10,24
28-04-2016,CENTRAL,16,311,113,100,47,13,32
29-04-2016,CENTRAL,6,104,77,69,43,84,26
30-04-2016,CENTRAL,7,84,70,66,68,109,40
1/5/2016,CENTRAL,3,62,49,61,35,80,23
2/5/2016,CENTRAL,6,80,47,58,35,32,24
3/5/2016,CENTRAL,14,262,79,72,23,10,16
4/5/2016,CENTRAL,10,223,89,74,22,8,15
5/5/2016,CENTRAL,8,167,53,64,20,9,16
6/5/2016,CENTRAL,8,173,59,64,21,13,15
7/5/2016,CENTRAL,8,141,57,66,18,11,12
8/5/2016,CENTRAL,7,92,46,47,13,19,10
